Sea Surface Height relative to hydrographic zero - Nazare tide gauge (ref 856)  
LAT: 39 35.167 N    LONG:  9  4.456W  (ETRS89)
Julian Day    Y    M  D  H  M  S  SSH (m)
18302.50000  2018  7  2 12  0  0  1.38
18302.54167  2018  7  2 13  0  0  1.73
18302.58333  2018  7  2 14  0  0  2.20
18302.62500  2018  7  2 15  0  0  2.69
18302.66667  2018  7  2 16  0  0  3.08
18302.70833  2018  7  2 17  0  0  3.27
18302.75000  2018  7  2 18  0  0  3.20
18302.79167  2018  7  2 19  0  0  2.89
18302.83333  2018  7  2 20  0  0  2.43
18302.87500  2018  7  2 21  0  0  1.91
18302.91667  2018  7  2 22  0  0  1.47
18302.95833  2018  7  2 23  0  0  1.21
18303.00000  2018  7  3  0  0  0  1.22
18303.04167  2018  7  3  1  0  0  1.45
18303.08333  2018  7  3  2  0  0  1.84
18303.12500  2018  7  3  3  0  0  2.30
18303.16667  2018  7  3  4  0  0  2.70
18303.20833  2018  7  3  5  0  0  2.96
18303.25000  2018  7  3  6  0  0  2.98
18303.29167  2018  7  3  7  0  0  2.78
18303.33333  2018  7  3  8  0  0  2.41
18303.37500  2018  7  3  9  0  0  1.99
18303.41667  2018  7  3 10  0  0  1.60
18303.45833  2018  7  3 11  0  0  1.36
18303.50000  2018  7  3 12  0  0  1.34
18303.54167  2018  7  3 13  0  0  1.54
18303.58333  2018  7  3 14  0  0  1.91
18303.62500  2018  7  3 15  0  0  2.37
18303.66667  2018  7  3 16  0  0  2.80
18303.70833  2018  7  3 17  0  0  3.10
18303.75000  2018  7  3 18  0  0  3.20
18303.79167  2018  7  3 19  0  0  3.06
18303.83333  2018  7  3 20  0  0  2.72
18303.87500  2018  7  3 21  0  0  2.26
18303.91667  2018  7  3 22  0  0  1.79
18303.95833  2018  7  3 23  0  0  1.44
18304.00000  2018  7  4  0  0  0  1.29
18304.04167  2018  7  4  1  0  0  1.36
18304.08333  2018  7  4  2  0  0  1.62
18304.12500  2018  7  4  3  0  0  1.99
18304.16667  2018  7  4  4  0  0  2.40
18304.20833  2018  7  4  5  0  0  2.73
18304.25000  2018  7  4  6  0  0  2.89
18304.29167  2018  7  4  7  0  0  2.85
18304.33333  2018  7  4  8  0  0  2.61
18304.37500  2018  7  4  9  0  0  2.25
18304.41667  2018  7  4 10  0  0  1.87
18304.45833  2018  7  4 11  0  0  1.54
18304.50000  2018  7  4 12  0  0  1.37
18304.54167  2018  7  4 13  0  0  1.41
18304.58333  2018  7  4 14  0  0  1.63
18304.62500  2018  7  4 15  0  0  1.99
18304.66667  2018  7  4 16  0  0  2.40
18304.70833  2018  7  4 17  0  0  2.77
18304.75000  2018  7  4 18  0  0  3.01
18304.79167  2018  7  4 19  0  0  3.04
18304.83333  2018  7  4 20  0  0  2.86
18304.87500  2018  7  4 21  0  0  2.51
18304.91667  2018  7  4 22  0  0  2.09
18304.95833  2018  7  4 23  0  0  1.69
18305.00000  2018  7  5  0  0  0  1.40
18305.04167  2018  7  5  1  0  0  1.31
18305.08333  2018  7  5  2  0  0  1.42
18305.12500  2018  7  5  3  0  0  1.67
18305.16667  2018  7  5  4  0  0  2.03
18305.20833  2018  7  5  5  0  0  2.39
18305.25000  2018  7  5  6  0  0  2.67
18305.29167  2018  7  5  7  0  0  2.79
18305.33333  2018  7  5  8  0  0  2.73
18305.37500  2018  7  5  9  0  0  2.49
18305.41667  2018  7  5 10  0  0  2.16
18305.45833  2018  7  5 11  0  0  1.82
18305.50000  2018  7  5 12  0  0  1.55
18305.54167  2018  7  5 13  0  0  1.43
18305.58333  2018  7  5 14  0  0  1.49
18305.62500  2018  7  5 15  0  0  1.71
18305.66667  2018  7  5 16  0  0  2.05
18305.70833  2018  7  5 17  0  0  2.42
18305.75000  2018  7  5 18  0  0  2.75
18305.79167  2018  7  5 19  0  0  2.94
18305.83333  2018  7  5 20  0  0  2.95
18305.87500  2018  7  5 21  0  0  2.76
18305.91667  2018  7  5 22  0  0  2.43
18305.95833  2018  7  5 23  0  0  2.03
18306.00000  2018  7  6  0  0  0  1.66
18306.04167  2018  7  6  1  0  0  1.42
18306.08333  2018  7  6  2  0  0  1.36
18306.12500  2018  7  6  3  0  0  1.48
18306.16667  2018  7  6  4  0  0  1.73
18306.20833  2018  7  6  5  0  0  2.06
18306.25000  2018  7  6  6  0  0  2.40
18306.29167  2018  7  6  7  0  0  2.66
18306.33333  2018  7  6  8  0  0  2.76
18306.37500  2018  7  6  9  0  0  2.70
18306.41667  2018  7  6 10  0  0  2.48
18306.45833  2018  7  6 11  0  0  2.17
18306.50000  2018  7  6 12  0  0  1.85
18306.54167  2018  7  6 13  0  0  1.59
18306.58333  2018  7  6 14  0  0  1.48
18306.62500  2018  7  6 15  0  0  1.53
18306.66667  2018  7  6 16  0  0  1.73
18306.70833  2018  7  6 17  0  0  2.04
18306.75000  2018  7  6 18  0  0  2.40
18306.79167  2018  7  6 19  0  0  2.71
18306.83333  2018  7  6 20  0  0  2.89
18306.87500  2018  7  6 21  0  0  2.90
18306.91667  2018  7  6 22  0  0  2.72
18306.95833  2018  7  6 23  0  0  2.40
18307.00000  2018  7  7  0  0  0  2.01
18307.04167  2018  7  7  1  0  0  1.66
18307.08333  2018  7  7  2  0  0  1.43
18307.12500  2018  7  7  3  0  0  1.37
18307.16667  2018  7  7  4  0  0  1.47
18307.20833  2018  7  7  5  0  0  1.71
18307.25000  2018  7  7  6  0  0  2.03
18307.29167  2018  7  7  7  0  0  2.37
18307.33333  2018  7  7  8  0  0  2.64
18307.37500  2018  7  7  9  0  0  2.76
18307.41667  2018  7  7 10  0  0  2.72
18307.45833  2018  7  7 11  0  0  2.52
18307.50000  2018  7  7 12  0  0  2.22
18307.54167  2018  7  7 13  0  0  1.88
18307.58333  2018  7  7 14  0  0  1.60
18307.62500  2018  7  7 15  0  0  1.46
18307.66667  2018  7  7 16  0  0  1.49
18307.70833  2018  7  7 17  0  0  1.68
18307.75000  2018  7  7 18  0  0  1.98
18307.79167  2018  7  7 19  0  0  2.35
18307.83333  2018  7  7 20  0  0  2.68
18307.87500  2018  7  7 21  0  0  2.88
18307.91667  2018  7  7 22  0  0  2.90
18307.95833  2018  7  7 23  0  0  2.73
18308.00000  2018  7  8  0  0  0  2.41
18308.04167  2018  7  8  1  0  0  2.02
18308.08333  2018  7  8  2  0  0  1.65
18308.12500  2018  7  8  3  0  0  1.40
18308.16667  2018  7  8  4  0  0  1.31
18308.20833  2018  7  8  5  0  0  1.41
18308.25000  2018  7  8  6  0  0  1.66
18308.29167  2018  7  8  7  0  0  2.01
18308.33333  2018  7  8  8  0  0  2.39
18308.37500  2018  7  8  9  0  0  2.70
18308.41667  2018  7  8 10  0  0  2.86
18308.45833  2018  7  8 11  0  0  2.83
18308.50000  2018  7  8 12  0  0  2.63
18308.54167  2018  7  8 13  0  0  2.29
18308.58333  2018  7  8 14  0  0  1.91
18308.62500  2018  7  8 15  0  0  1.58
18308.66667  2018  7  8 16  0  0  1.40
18308.70833  2018  7  8 17  0  0  1.40
18308.75000  2018  7  8 18  0  0  1.58
18308.79167  2018  7  8 19  0  0  1.91
18308.83333  2018  7  8 20  0  0  2.32
18308.87500  2018  7  8 21  0  0  2.70
18308.91667  2018  7  8 22  0  0  2.95
18308.95833  2018  7  8 23  0  0  2.99
18309.00000  2018  7  9  0  0  0  2.82
18309.04167  2018  7  9  1  0  0  2.48
18309.08333  2018  7  9  2  0  0  2.04
18309.12500  2018  7  9  3  0  0  1.63
18309.16667  2018  7  9  4  0  0  1.33
18309.20833  2018  7  9  5  0  0  1.22
18309.25000  2018  7  9  6  0  0  1.32
18309.29167  2018  7  9  7  0  0  1.61
18309.33333  2018  7  9  8  0  0  2.03
18309.37500  2018  7  9  9  0  0  2.47
18309.41667  2018  7  9 10  0  0  2.84
18309.45833  2018  7  9 11  0  0  3.02
18309.50000  2018  7  9 12  0  0  2.99
18309.54167  2018  7  9 13  0  0  2.74
18309.58333  2018  7  9 14  0  0  2.33
18309.62500  2018  7  9 15  0  0  1.87
18309.66667  2018  7  9 16  0  0  1.48
18309.70833  2018  7  9 17  0  0  1.25
18309.75000  2018  7  9 18  0  0  1.24
18309.79167  2018  7  9 19  0  0  1.45
18309.83333  2018  7  9 20  0  0  1.85
18309.87500  2018  7  9 21  0  0  2.33
18309.91667  2018  7  9 22  0  0  2.77
18309.95833  2018  7  9 23  0  0  3.05
18310.00000  2018  7 10  0  0  0  3.10
18310.04167  2018  7 10  1  0  0  2.91
18310.08333  2018  7 10  2  0  0  2.51
18310.12500  2018  7 10  3  0  0  2.01
18310.16667  2018  7 10  4  0  0  1.53
18310.20833  2018  7 10  5  0  0  1.18
18310.25000  2018  7 10  6  0  0  1.06
18310.29167  2018  7 10  7  0  0  1.20
18310.33333  2018  7 10  8  0  0  1.56
18310.37500  2018  7 10  9  0  0  2.07
18310.41667  2018  7 10 10  0  0  2.60
18310.45833  2018  7 10 11  0  0  3.02
18310.50000  2018  7 10 12  0  0  3.23
18310.54167  2018  7 10 13  0  0  3.16
18310.58333  2018  7 10 14  0  0  2.83
18310.62500  2018  7 10 15  0  0  2.33
18310.66667  2018  7 10 16  0  0  1.78
18310.70833  2018  7 10 17  0  0  1.31
18310.75000  2018  7 10 18  0  0  1.04
18310.79167  2018  7 10 19  0  0  1.05
18310.83333  2018  7 10 20  0  0  1.32
18310.87500  2018  7 10 21  0  0  1.80
18310.91667  2018  7 10 22  0  0  2.36
18310.95833  2018  7 10 23  0  0  2.87
18311.00000  2018  7 11  0  0  0  3.20
18311.04167  2018  7 11  1  0  0  3.25
18311.08333  2018  7 11  2  0  0  3.00
18311.12500  2018  7 11  3  0  0  2.53
18311.16667  2018  7 11  4  0  0  1.95
18311.20833  2018  7 11  5  0  0  1.40
18311.25000  2018  7 11  6  0  0  1.03
18311.29167  2018  7 11  7  0  0  0.94
18311.33333  2018  7 11  8  0  0  1.15
18311.37500  2018  7 11  9  0  0  1.60
18311.41667  2018  7 11 10  0  0  2.20
18311.45833  2018  7 11 11  0  0  2.81
18311.50000  2018  7 11 12  0  0  3.27
18311.54167  2018  7 11 13  0  0  3.46
18311.58333  2018  7 11 14  0  0  3.33
18311.62500  2018  7 11 15  0  0  2.91
18311.66667  2018  7 11 16  0  0  2.30
18311.70833  2018  7 11 17  0  0  1.65
18311.75000  2018  7 11 18  0  0  1.12
18311.79167  2018  7 11 19  0  0  0.86
18311.83333  2018  7 11 20  0  0  0.90
18311.87500  2018  7 11 21  0  0  1.25
18311.91667  2018  7 11 22  0  0  1.82
18311.95833  2018  7 11 23  0  0  2.47
18312.00000  2018  7 12  0  0  0  3.05
18312.04167  2018  7 12  1  0  0  3.39
18312.08333  2018  7 12  2  0  0  3.40
18312.12500  2018  7 12  3  0  0  3.10
18312.16667  2018  7 12  4  0  0  2.53
18312.20833  2018  7 12  5  0  0  1.85
18312.25000  2018  7 12  6  0  0  1.25
18312.29167  2018  7 12  7  0  0  0.86
18312.33333  2018  7 12  8  0  0  0.80
18312.37500  2018  7 12  9  0  0  1.08
18312.41667  2018  7 12 10  0  0  1.64
18312.45833  2018  7 12 11  0  0  2.33
18312.50000  2018  7 12 12  0  0  3.01
18312.54167  2018  7 12 13  0  0  3.48
18312.58333  2018  7 12 14  0  0  3.64
18312.62500  2018  7 12 15  0  0  3.43
18312.66667  2018  7 12 16  0  0  2.91
18312.70833  2018  7 12 17  0  0  2.20
18312.75000  2018  7 12 18  0  0  1.48
18312.79167  2018  7 12 19  0  0  0.92
18312.83333  2018  7 12 20  0  0  0.66
18312.87500  2018  7 12 21  0  0  0.77
18312.91667  2018  7 12 22  0  0  1.20
18312.95833  2018  7 12 23  0  0  1.85
18313.00000  2018  7 13  0  0  0  2.58
18313.04167  2018  7 13  1  0  0  3.19
18313.08333  2018  7 13  2  0  0  3.52
18313.12500  2018  7 13  3  0  0  3.49
18313.16667  2018  7 13  4  0  0  3.09
18313.20833  2018  7 13  5  0  0  2.45
18313.25000  2018  7 13  6  0  0  1.71
18313.29167  2018  7 13  7  0  0  1.07
18313.33333  2018  7 13  8  0  0  0.71
18313.37500  2018  7 13  9  0  0  0.72
18313.41667  2018  7 13 10  0  0  1.10
18313.45833  2018  7 13 11  0  0  1.74
18313.50000  2018  7 13 12  0  0  2.50
18313.54167  2018  7 13 13  0  0  3.19
18313.58333  2018  7 13 14  0  0  3.66
18313.62500  2018  7 13 15  0  0  3.76
18313.66667  2018  7 13 16  0  0  3.47
18313.70833  2018  7 13 17  0  0  2.86
18313.75000  2018  7 13 18  0  0  2.07
18313.79167  2018  7 13 19  0  0  1.31
18313.83333  2018  7 13 20  0  0  0.74
18313.87500  2018  7 13 21  0  0  0.53
18313.91667  2018  7 13 22  0  0  0.71
18313.95833  2018  7 13 23  0  0  1.22
18314.00000  2018  7 14  0  0  0  1.94
18314.04167  2018  7 14  1  0  0  2.70
18314.08333  2018  7 14  2  0  0  3.31
18314.12500  2018  7 14  3  0  0  3.61
18314.16667  2018  7 14  4  0  0  3.51
18314.20833  2018  7 14  5  0  0  3.04
18314.25000  2018  7 14  6  0  0  2.33
18314.29167  2018  7 14  7  0  0  1.57
18314.33333  2018  7 14  8  0  0  0.95
18314.37500  2018  7 14  9  0  0  0.66
18314.41667  2018  7 14 10  0  0  0.75
18314.45833  2018  7 14 11  0  0  1.19
18314.50000  2018  7 14 12  0  0  1.89
18314.54167  2018  7 14 13  0  0  2.66
18314.58333  2018  7 14 14  0  0  3.35
18314.62500  2018  7 14 15  0  0  3.78
18314.66667  2018  7 14 16  0  0  3.81
18314.70833  2018  7 14 17  0  0  3.44
18314.75000  2018  7 14 18  0  0  2.77
18314.79167  2018  7 14 19  0  0  1.95
18314.83333  2018  7 14 20  0  0  1.19
18314.87500  2018  7 14 21  0  0  0.66
18314.91667  2018  7 14 22  0  0  0.51
18314.95833  2018  7 14 23  0  0  0.74
18315.00000  2018  7 15  0  0  0  1.30
18315.04167  2018  7 15  1  0  0  2.04
18315.08333  2018  7 15  2  0  0  2.80
18315.12500  2018  7 15  3  0  0  3.38
18315.16667  2018  7 15  4  0  0  3.62
18315.20833  2018  7 15  5  0  0  3.46
18315.25000  2018  7 15  6  0  0  2.94
18315.29167  2018  7 15  7  0  0  2.23
18315.33333  2018  7 15  8  0  0  1.49
18315.37500  2018  7 15  9  0  0  0.92
18315.41667  2018  7 15 10  0  0  0.69
18315.45833  2018  7 15 11  0  0  0.85
18315.50000  2018  7 15 12  0  0  1.35
18315.54167  2018  7 15 13  0  0  2.06
18315.58333  2018  7 15 14  0  0  2.82
18315.62500  2018  7 15 15  0  0  3.48
18315.66667  2018  7 15 16  0  0  3.83
18315.70833  2018  7 15 17  0  0  3.80
18315.75000  2018  7 15 18  0  0  3.38
18315.79167  2018  7 15 19  0  0  2.67
18315.83333  2018  7 15 20  0  0  1.86
18315.87500  2018  7 15 21  0  0  1.14
18315.91667  2018  7 15 22  0  0  0.68
18315.95833  2018  7 15 23  0  0  0.60
18316.00000  2018  7 16  0  0  0  0.87
18316.04167  2018  7 16  1  0  0  1.44
18316.08333  2018  7 16  2  0  0  2.16
18316.12500  2018  7 16  3  0  0  2.87
18316.16667  2018  7 16  4  0  0  3.38
18316.20833  2018  7 16  5  0  0  3.54
18316.25000  2018  7 16  6  0  0  3.31
18316.29167  2018  7 16  7  0  0  2.79
18316.33333  2018  7 16  8  0  0  2.09
18316.37500  2018  7 16  9  0  0  1.39
18316.41667  2018  7 16 10  0  0  0.91
18316.45833  2018  7 16 11  0  0  0.76
18316.50000  2018  7 16 12  0  0  0.97
18316.54167  2018  7 16 13  0  0  1.48
18316.58333  2018  7 16 14  0  0  2.17
18316.62500  2018  7 16 15  0  0  2.87
18316.66667  2018  7 16 16  0  0  3.44
18316.70833  2018  7 16 17  0  0  3.72
18316.75000  2018  7 16 18  0  0  3.62
18316.79167  2018  7 16 19  0  0  3.18
18316.83333  2018  7 16 20  0  0  2.50
18316.87500  2018  7 16 21  0  0  1.74
18316.91667  2018  7 16 22  0  0  1.11
18316.95833  2018  7 16 23  0  0  0.75
18317.00000  2018  7 17  0  0  0  0.73
18317.04167  2018  7 17  1  0  0  1.03
18317.08333  2018  7 17  2  0  0  1.59
18317.12500  2018  7 17  3  0  0  2.26
18317.16667  2018  7 17  4  0  0  2.89
18317.20833  2018  7 17  5  0  0  3.31
18317.25000  2018  7 17  6  0  0  3.41
18317.29167  2018  7 17  7  0  0  3.16
18317.33333  2018  7 17  8  0  0  2.65
18317.37500  2018  7 17  9  0  0  2.02
18317.41667  2018  7 17 10  0  0  1.43
18317.45833  2018  7 17 11  0  0  1.04
18317.50000  2018  7 17 12  0  0  0.95
18317.54167  2018  7 17 13  0  0  1.18
18317.58333  2018  7 17 14  0  0  1.67
18317.62500  2018  7 17 15  0  0  2.29
18317.66667  2018  7 17 16  0  0  2.92
18317.70833  2018  7 17 17  0  0  3.40
18317.75000  2018  7 17 18  0  0  3.60
18317.79167  2018  7 17 19  0  0  3.47
18317.83333  2018  7 17 20  0  0  3.04
18317.87500  2018  7 17 21  0  0  2.42
18317.91667  2018  7 17 22  0  0  1.75
18317.95833  2018  7 17 23  0  0  1.21
18318.00000  2018  7 18  0  0  0  0.93
18318.04167  2018  7 18  1  0  0  0.95
18318.08333  2018  7 18  2  0  0  1.25
18318.12500  2018  7 18  3  0  0  1.75
18318.16667  2018  7 18  4  0  0  2.33
18318.20833  2018  7 18  5  0  0  2.85
18318.25000  2018  7 18  6  0  0  3.19
18318.29167  2018  7 18  7  0  0  3.24
18318.33333  2018  7 18  8  0  0  3.00
18318.37500  2018  7 18  9  0  0  2.54
18318.41667  2018  7 18 10  0  0  1.99
18318.45833  2018  7 18 11  0  0  1.48
18318.50000  2018  7 18 12  0  0  1.17
18318.54167  2018  7 18 13  0  0  1.14
18318.58333  2018  7 18 14  0  0  1.37
18318.62500  2018  7 18 15  0  0  1.80
18318.66667  2018  7 18 16  0  0  2.33
18318.70833  2018  7 18 17  0  0  2.85
18318.75000  2018  7 18 18  0  0  3.24
18318.79167  2018  7 18 19  0  0  3.39
18318.83333  2018  7 18 20  0  0  3.25
18318.87500  2018  7 18 21  0  0  2.87
18318.91667  2018  7 18 22  0  0  2.32
18318.95833  2018  7 18 23  0  0  1.76
18319.00000  2018  7 19  0  0  0  1.32
18319.04167  2018  7 19  1  0  0  1.10
18319.08333  2018  7 19  2  0  0  1.14
18319.12500  2018  7 19  3  0  0  1.41
18319.16667  2018  7 19  4  0  0  1.85
18319.20833  2018  7 19  5  0  0  2.33
18319.25000  2018  7 19  6  0  0  2.76
18319.29167  2018  7 19  7  0  0  3.03
18319.33333  2018  7 19  8  0  0  3.05
18319.37500  2018  7 19  9  0  0  2.83
18319.41667  2018  7 19 10  0  0  2.44
18319.45833  2018  7 19 11  0  0  1.98
18319.50000  2018  7 19 12  0  0  1.56
18319.54167  2018  7 19 13  0  0  1.31
18319.58333  2018  7 19 14  0  0  1.29
18319.62500  2018  7 19 15  0  0  1.47
18319.66667  2018  7 19 16  0  0  1.82
18319.70833  2018  7 19 17  0  0  2.26
18319.75000  2018  7 19 18  0  0  2.70
18319.79167  2018  7 19 19  0  0  3.03
18319.83333  2018  7 19 20  0  0  3.14
18319.87500  2018  7 19 21  0  0  3.02
18319.91667  2018  7 19 22  0  0  2.71
18319.95833  2018  7 19 23  0  0  2.25
18320.00000  2018  7 20  0  0  0  1.79
18320.04167  2018  7 20  1  0  0  1.43
18320.08333  2018  7 20  2  0  0  1.26
18320.12500  2018  7 20  3  0  0  1.29
18320.16667  2018  7 20  4  0  0  1.52
18320.20833  2018  7 20  5  0  0  1.87
18320.25000  2018  7 20  6  0  0  2.28
18320.29167  2018  7 20  7  0  0  2.65
18320.33333  2018  7 20  8  0  0  2.87
18320.37500  2018  7 20  9  0  0  2.90
18320.41667  2018  7 20 10  0  0  2.73
18320.45833  2018  7 20 11  0  0  2.40
18320.50000  2018  7 20 12  0  0  2.00
18320.54167  2018  7 20 13  0  0  1.64
18320.58333  2018  7 20 14  0  0  1.41
18320.62500  2018  7 20 15  0  0  1.38
18320.66667  2018  7 20 16  0  0  1.52
18320.70833  2018  7 20 17  0  0  1.81
18320.75000  2018  7 20 18  0  0  2.18
18320.79167  2018  7 20 19  0  0  2.55
18320.83333  2018  7 20 20  0  0  2.83
18320.87500  2018  7 20 21  0  0  2.94
18320.91667  2018  7 20 22  0  0  2.85
18320.95833  2018  7 20 23  0  0  2.59
18321.00000  2018  7 21  0  0  0  2.21
18321.04167  2018  7 21  1  0  0  1.81
18321.08333  2018  7 21  2  0  0  1.50
18321.12500  2018  7 21  3  0  0  1.35
18321.16667  2018  7 21  4  0  0  1.36
18321.20833  2018  7 21  5  0  0  1.55
18321.25000  2018  7 21  6  0  0  1.85
18321.29167  2018  7 21  7  0  0  2.22
18321.33333  2018  7 21  8  0  0  2.57
18321.37500  2018  7 21  9  0  0  2.79
18321.41667  2018  7 21 10  0  0  2.85
18321.45833  2018  7 21 11  0  0  2.71
18321.50000  2018  7 21 12  0  0 99.99
18321.54167  2018  7 21 13  0  0 99.99
18321.58333  2018  7 21 14  0  0 99.99
18321.62500  2018  7 21 15  0  0 99.99
18321.66667  2018  7 21 16  0  0 99.99
18321.70833  2018  7 21 17  0  0  1.54
18321.75000  2018  7 21 18  0  0  1.79
18321.79167  2018  7 21 19  0  0  2.11
18321.83333  2018  7 21 20  0  0  2.45
18321.87500  2018  7 21 21  0  0  2.72
18321.91667  2018  7 21 22  0  0  2.86
18321.95833  2018  7 21 23  0  0  2.81
18322.00000  2018  7 22  0  0  0  2.60
18322.04167  2018  7 22  1  0  0  2.26
18322.08333  2018  7 22  2  0  0  1.89
18322.12500  2018  7 22  3  0  0  1.60
18322.16667  2018  7 22  4  0  0  1.43
18322.20833  2018  7 22  5  0  0  1.42
18322.25000  2018  7 22  6  0  0  1.58
18322.29167  2018  7 22  7  0  0  1.87
18322.33333  2018  7 22  8  0  0  2.24
18322.37500  2018  7 22  9  0  0  2.59
18322.41667  2018  7 22 10  0  0  2.83
18322.45833  2018  7 22 11  0  0  2.90
18322.50000  2018  7 22 12  0  0  2.79
18322.54167  2018  7 22 13  0  0  2.52
18322.58333  2018  7 22 14  0  0  2.16
18322.62500  2018  7 22 15  0  0  1.81
18322.66667  2018  7 22 16  0  0  1.55
18322.70833  2018  7 22 17  0  0  1.45
18322.75000  2018  7 22 18  0  0  1.52
18322.79167  2018  7 22 19  0  0  1.75
18322.83333  2018  7 22 20  0  0  2.07
18322.87500  2018  7 22 21  0  0  2.42
18322.91667  2018  7 22 22  0  0  2.71
18322.95833  2018  7 22 23  0  0  2.86
18323.00000  2018  7 23  0  0  0  2.84
18323.04167  2018  7 23  1  0  0  2.64
18323.08333  2018  7 23  2  0  0  2.30
18323.12500  2018  7 23  3  0  0  1.93
18323.16667  2018  7 23  4  0  0  1.62
18323.20833  2018  7 23  5  0  0  1.43
18323.25000  2018  7 23  6  0  0  1.42
18323.29167  2018  7 23  7  0  0  1.58
18323.33333  2018  7 23  8  0  0  1.89
18323.37500  2018  7 23  9  0  0  2.28
18323.41667  2018  7 23 10  0  0  2.65
18323.45833  2018  7 23 11  0  0  2.90
18323.50000  2018  7 23 12  0  0  2.98
18323.54167  2018  7 23 13  0  0  2.85
18323.58333  2018  7 23 14  0  0  2.55
18323.62500  2018  7 23 15  0  0  2.16
18323.66667  2018  7 23 16  0  0  1.77
18323.70833  2018  7 23 17  0  0  1.48
18323.75000  2018  7 23 18  0  0  1.36
18323.79167  2018  7 23 19  0  0  1.43
18323.83333  2018  7 23 20  0  0  1.68
18323.87500  2018  7 23 21  0  0  2.04
18323.91667  2018  7 23 22  0  0  2.42
18323.95833  2018  7 23 23  0  0  2.73
18324.00000  2018  7 24  0  0  0  2.88
18324.04167  2018  7 24  1  0  0  2.84
18324.08333  2018  7 24  2  0  0  2.61
18324.12500  2018  7 24  3  0  0  2.25
18324.16667  2018  7 24  4  0  0  1.85
18324.20833  2018  7 24  5  0  0  1.51
18324.25000  2018  7 24  6  0  0  1.33
18324.29167  2018  7 24  7  0  0  1.36
18324.33333  2018  7 24  8  0  0  1.58
18324.37500  2018  7 24  9  0  0  1.95
18324.41667  2018  7 24 10  0  0  2.39
18324.45833  2018  7 24 11  0  0  2.79
18324.50000  2018  7 24 12  0  0  3.04
18324.54167  2018  7 24 13  0  0  3.08
18324.58333  2018  7 24 14  0  0  2.90
18324.62500  2018  7 24 15  0  0  2.53
18324.66667  2018  7 24 16  0  0  2.09
18324.70833  2018  7 24 17  0  0  1.66
18324.75000  2018  7 24 18  0  0  1.37
18324.79167  2018  7 24 19  0  0  1.28
18324.83333  2018  7 24 20  0  0  1.40
18324.87500  2018  7 24 21  0  0  1.71
18324.91667  2018  7 24 22  0  0  2.12
18324.95833  2018  7 24 23  0  0  2.53
18325.00000  2018  7 25  0  0  0  2.84
18325.04167  2018  7 25  1  0  0  2.97
18325.08333  2018  7 25  2  0  0  2.87
18325.12500  2018  7 25  3  0  0  2.57
18325.16667  2018  7 25  4  0  0  2.15
18325.20833  2018  7 25  5  0  0  1.71
18325.25000  2018  7 25  6  0  0  1.37
18325.29167  2018  7 25  7  0  0  1.23
18325.33333  2018  7 25  8  0  0  1.33
18325.37500  2018  7 25  9  0  0  1.63
18325.41667  2018  7 25 10  0  0  2.08
18325.45833  2018  7 25 11  0  0  2.56
18325.50000  2018  7 25 12  0  0  2.96
18325.54167  2018  7 25 13  0  0  3.17
18325.58333  2018  7 25 14  0  0  3.14
18325.62500  2018  7 25 15  0  0  2.87
18325.66667  2018  7 25 16  0  0  2.43
18325.70833  2018  7 25 17  0  0  1.92
18325.75000  2018  7 25 18  0  0  1.47
18325.79167  2018  7 25 19  0  0  1.20
18325.83333  2018  7 25 20  0  0  1.18
18325.87500  2018  7 25 21  0  0  1.38
18325.91667  2018  7 25 22  0  0  1.77
18325.95833  2018  7 25 23  0  0  2.24
18326.00000  2018  7 26  0  0  0  2.67
18326.04167  2018  7 26  1  0  0  2.97
18326.08333  2018  7 26  2  0  0  3.03
18326.12500  2018  7 26  3  0  0  2.86
18326.16667  2018  7 26  4  0  0  2.48
18326.20833  2018  7 26  5  0  0  1.99
18326.25000  2018  7 26  6  0  0  1.53
18326.29167  2018  7 26  7  0  0  1.22
18326.33333  2018  7 26  8  0  0  1.16
18326.37500  2018  7 26  9  0  0  1.35
18326.41667  2018  7 26 10  0  0  1.76
18326.45833  2018  7 26 11  0  0  2.27
18326.50000  2018  7 26 12  0  0  2.77
18326.54167  2018  7 26 13  0  0  3.15
18326.58333  2018  7 26 14  0  0  3.28
18326.62500  2018  7 26 15  0  0  3.14
18326.66667  2018  7 26 16  0  0  2.76
18326.70833  2018  7 26 17  0  0  2.24
18326.75000  2018  7 26 18  0  0  1.69
18326.79167  2018  7 26 19  0  0  1.26
18326.83333  2018  7 26 20  0  0  1.06
18326.87500  2018  7 26 21  0  0  1.14
18326.91667  2018  7 26 22  0  0  1.44
18326.95833  2018  7 26 23  0  0  1.91
18327.00000  2018  7 27  0  0  0  2.42
18327.04167  2018  7 27  1  0  0  2.85
18327.08333  2018  7 27  2  0  0  3.07
18327.12500  2018  7 27  3  0  0  3.03
18327.16667  2018  7 27  4  0  0  2.75
18327.20833  2018  7 27  5  0  0  2.29
18327.25000  2018  7 27  6  0  0  1.77
18327.29167  2018  7 27  7  0  0  1.32
18327.33333  2018  7 27  8  0  0  1.09
18327.37500  2018  7 27  9  0  0  1.14
18327.41667  2018  7 27 10  0  0  1.45
18327.45833  2018  7 27 11  0  0  1.95
18327.50000  2018  7 27 12  0  0  2.52
18327.54167  2018  7 27 13  0  0  3.01
18327.58333  2018  7 27 14  0  0  3.31
18327.62500  2018  7 27 15  0  0  3.33
